job_id,Title,Company,Experience,Location,Description,Posted_Date,Skills_Listed,Job_URL,source,date_scraped
SAP Data Analyst_Yash Technolo,SAP Data Analyst,Yash Technologies,5 - 8 Years,"Pune, India","Job Description
             The Data Analyst is responsible and specializes in analyzing, managing, and interpreting data within SAP systems to support business decisions.Mandatory Skills-SAP BW/4HANA with Datasphere and SAC including Business Data Cloud (BDC),Experience in working on Agile development teams and projects.SAP modules (e.g., FICO, Supply Chain & Logistics, Production and Manufacturing, SuccessFactors).One End-to-End in BW/4HANA BI and analytics solutions, from data ingestion and ",Posted 29 days ago,"SAP BW 4HANA, Datasphere, SAP Data Services BODS, ETL processes, SAC, End-to-End in BW 4HANA BI and analytics solutions, Business Data Cloud BDC, SAP Business Data Cloud BDC, data transformation methodologies, SAP Analytics Cloud SAC, Agile Development",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Senior Data Analyst_Deltek,Senior Data Analyst,Deltek,5 - 7 Years,India,"Job Description
             Company SummaryAs the recognized global standard for project-based businesses, Deltek delivers software and information solutions to help organizations achieve their purpose. Our market leadership stems from the work of our diverse employees who are united by a passion for learning, growing and making a difference. At Deltek, we take immense pride in creating a balanced, values-driven environment, where every employee feels included and empowered to do their best wor",Posted 27 days ago,"Data Diagnostics, Canonical schema, API contracts, Documentation, snowflake, Graph-Based Lineage, Google BigQuery, Data Modeling, Sql, ELT, Etl",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Product Data Analyst - Mobile ,Product Data Analyst - Mobile Apps,Flatworld Solutions,4 - 6 Years,"Ahmedabad, India","Job Description
             Who We Are:Our singular mission is to help people feel better naturally. We believe that when people feel better, they're freer to do what moves them. We're committed to continuous innovation and surround ourselves with specialists, thought leaders, and experts - inside and outside of the office. We're dedicated to leading the tech wellness industry, and that starts with our employees. If you thrive in creative environments, love to collaborate, have an entrepreneuri",Posted 22 days ago,"Amplitude, Firebase Analytics, R, Flurry, Glue, GA4, Athena, Looker Studio, S3, Redshift, Sql, Kinesis, AWS",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Fleet Performance Monitoring &,Fleet Performance Monitoring & Data Analyst,Quest Global,3 - 7 Years,"Chennai, India","Job Description
             Job RequirementsAt Quest Global, it's not just what we do but how and why we do it that makes us different. With over 25 years as an engineering services provider, we believe in the power of doing things differently to make the impossible possible. Our people are driven by the desire to make the world a better place—to make a positive difference that contributes to a brighter future. We bring together technologies and industries, alongside the contributions of divers",Posted 21 days ago,"Reliability Engineering, Inverter Diagnostics, Fleet Performance Monitoring, Automation Reporting, Root Cause Analysis RCA, SCADA, Matplotlib, Power Bi, Sql, Numpy, Pandas, Data Visualization, Predictive Analytics, Python",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Global Quality Engineering - Q,Global Quality Engineering - Quality Data Analyst,Stellantis,5 - 10 Years,"Chennai, India","Job Description
             Position SummaryThe Quality Data Analyst is responsible for analyzing Electrical & Electronic Hardware Engineering warranty performance, warranty spending, field quality trends, and product quality indicators to support proactive quality improvement and cost reduction initiatives. The role combines data analytics, quality engineering knowledge, AI adoption, KPI management, process automation, design assessment support, and business intelligence to drive actionable in",Posted 21 days ago,"Excel analytics, predictive quality, warranty data analytics, cost trend analysis, anomaly detection, multi-source data integration, AI-assisted analytics, dashboard development, KPI automation, Power Bi, Power Automate, Sql, Databricks, Data Visualization, Python",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Finance Data Analyst_Nutrabay,Finance Data Analyst,Nutrabay,3 - 6 Years,"Gurugram, Gurugram, India","Job Description
             Job Role: Finance Data AnalystYou should apply if you have:- A strong analytical mindset with experience in D2C, e-commerce, or FMCG business finance- Hands-on experience in unit economics, contribution margins, and channel profitability analysis- Strong attention to detail, especially for margin validation, trade spends, and claims- Comfort working with large, messy datasets and building dashboards and MIS reports- A problem-solving, ownership-driven attitude with a",Posted 29 days ago,"unit economics, promotional analysis, automate MIS reporting, trade spend management, gross margin, working capital, Variance Analysis, scenario analysis, Pivot Tables, Financial Modelling, Inventory Planning, Vinculum ERP, pricing strategy, contribution margin, marketplace dashboards, Power Bi, Advanced Excel, Tableau, Sql",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Senior Data Analyst_Ameriprise,Senior Data Analyst,"Ameriprise Financial Services, LLC",3 - 5 Years,"Noida, India","Job Description
             About Our CompanyAmeriprise India LLP has been providing client based financial solutions to help clients plan and achieve their financial objectives for 20 years. We are part of Ameriprise Financial Inc., a US financial planning company headquartered in Minneapolis with a global presence and diversified financial services leader with more than $1.5 trillion in assets under management, administration and advisement as of year-end 2024. The firm's focus areas include ",Posted 29 days ago,"Word, Ms Excel, Data Manipulation, Powerbi, AWS Athena, Python, Sql",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Sr. Data Analyst - IBM Cognos ,Sr. Data Analyst - IBM Cognos TM Job,Yash Technologies,5 - 7 Years,"Bengaluru, India","Job Description
             YASH Technologies is a leading technology integrator specializing in helping clients reimagine operating models, enhance competitiveness, optimize costs, foster exceptional stakeholder experiences, and drive business transformation.At YASH, we're a cluster of the brightest stars working with cutting-edge technologies. Our purpose is anchored in a single truth – bringing real positive changes in an increasingly virtual world and it drives us beyond generational gaps a",Posted 21 days ago,"MS Power Suite, SAP Analytics Cloud, Power Automate, Microsoft Power Bi, Tableau, Power Query, Vb Scripting, Sap Hana, Power Pivot, Ibm Cognos Tm1, Qlik, Oracle BI, Python",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
"Machine Learning Engineer, Dat","Machine Learning Engineer, Data Scientist, or Data Analyst",HCL TechBee,8 - 12 Years,"Bengaluru, India","Job Description
             HCLTech is a global technology company, home to more than 226,500+ people across 60 countries, delivering industry-leading capabilities centered around AI, digital, engineering, cloud and software, powered by a broad portfolio of technology services and products. We work with clients across all major verticals, providing industry solutions for Financial Services, Manufacturing, Life Sciences and Healthcare, High Tech, Semiconductor, Telecom and Media, Retail and CPG,",Posted 21 days ago,"Plotly, Scikit-learn, Matplotlib, Power Bi, Tableau, Sql, Google Cloud, Tensorflow, Numpy, Git, Pytorch, Pandas, Seaborn, Keras, Azure, Python, AWS",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Associate Distribution Data Ma,Associate Distribution Data Management Analyst,franklin templeton india,3 - 5 Years,"Hyderabad, India","Job Description
             At Franklin Templeton, we believe success is built through powerful partnerships. As a forward‑thinking asset manager, we build dynamic relationships with clients, understand their goals, and navigate complex markets together. We leverage cutting‑edge strategies and deep insights to unlock opportunities for long‑term wealth creation. Our talented, global teams bring expertise that is both broad and unique.From our welcoming, inclusive, and supportive culture to our g",Posted 17 hours ago,"Ticketing workflows, Data Cleanup, CRM platforms, Data Quality, Uat, Microsoft Excel, Sql",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Principal Data Operations Anal,Principal Data Operations Analyst,NielsenIQ,3 - 5 Years,India,"Job Description
             Job DescriptionPosition Title: eData GovernanceReports to: Regional EDD --->. Regional Input OpsBusiness Unit: Data OperationsLocation: GurgaonVision of the Role: Backend, Ops Bridge, Technical.High Level Tasks:Securing BAUData Analysis and TestingMSDsData AssessmentsDQI ExecutionBridge Ops and SuppliersJob Purpose:This role covers the activities post inputs are received from the source - retailers/vendors. Primary focus is to be the bridge between the Supplier Engag",Posted 11 hours ago,"Cloud Platforms, Data Analysis, Microsoft Office Suite, Unix, SAP, FTP, Data Modeling, FoxPro, Mft, Python, Etl",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
IS Data Security - Analyst_ABB,IS Data Security - Analyst,ABB Limited,8 - 10 Years,"Bengaluru, India","Job Description
             At ABB, we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and help run what runs the world.This Position reports to:IS Category Lead Arch. Workplace & UCYour role and responsibilitiesIn this role, you will support and enhance ABB's Information Protection services by driving secure, reliable and efficient operations. You will leverage yo",Posted 16 hours ago,"Sensitive Data Protection, KPI SLA management, Microsoft Purview DLP, data classification, Policy Management, Microsoft 365 Security Compliance, Incident Management, change management, Itil Processes, Problem Management",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analytics Analyst ( Life ,Data Analytics Analyst ( Life Sciences),iqvia india,3 - 5 Years,"Bengaluru, India","Job Description
             Project Role: Data Analytics AnalystWork Experience: 3+ YearsWork location: BengaloreWork Mode: HybridMust Have Skills: Work on secondary data analysis (patients, physicians, pharmacists),forecasting reports Use Power BI for reporting and dashboardsJoin us on our exciting journey! About IQVIA IQVIA is a leading global provider of advanced analytics, technology solutions, and clinical research services to the life sciences industry. IQVIA creates intelligent connectio",Posted 17 hours ago,"Power Bi, Excel, Sql",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
"Data Analyst, GSA Data Divisio","Data Analyst, GSA Data Divisional Office – GCOO",Deutsche Bank,5 - 7 Years,"Mumbai, India","What it feels like to have 48% more interview calls?
         
            To get 5X more recruiter views on your profile",Posted 5 months ago,,https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Business Data Analyst (Insuran,Business Data Analyst (Insurance),Niit Technologies,5 - 7 Years,"Pune, India","Job Description
             Coforge is seeking a Business Systems Analyst to support our enterprise data initiatives. This role is pivotal in bridging the gap between business needs and technical solutions. You will work closely with digital product managers, data engineers, and QA analysts to translate business requirements into system specifications and ensure that data transformation efforts align with organizational goals.Key ResponsibilitiesCollaborate with cross-functional teams to gather",Posted 2 months ago,"Data Analysis, data warehouse models, business analysis techniques and tools, Sql, Agile Methodology",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
AVP Data Analyst_Deutsche Bank,AVP Data Analyst,Deutsche Bank,5 - 7 Years,"Mumbai, India","Job Description
             Job Description:Job Title: Data Analyst, GSA Data Divisional Office – GCOOCorporate Title: AVPLocation: Mumbai, IndiaRole DescriptionGroup Strategic Analytics is part of Group Chief Operation Office (COO) which acts as the bridge between the Bank's businesses and infrastructure functions to help deliver the efficiency, control, and transformation goals of the Bank.As a member of the GCOO Divisional Data Office (GCOO DDO) in Group Strategic Analytics (GSA), you will b",Posted 2 months ago,"Records Management, Solidatus, data disposal, Archiving, Data Quality, Data Lineage, Collibra, Data Management",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Guidewire Data Analyst_Zensar ,Guidewire Data Analyst,Zensar Technologies,7 - 10 Years,"Pune, India","Job Description
             HiGreetings from Zensar!!Zensar is Hiring for Guidewire Data Analyst professionals.Experience : 7 to 10yrsJoining Time : Immediate onlyWork Location : Remote, Pune, Bangalore, Hyderabad, Kolkata, ChennaiPFB Job Description :About the Role:We are seeking a highly skilled and experienced Senior Data Analyst to join our team. The ideal candidate will play a crucial role in interacting with customers, Guidewire Business Analysts (BAs), and the Data Warehouse team to map ",Posted 2 months ago,"Data mapping techniques, Data Warehousing concepts and practices, Guidewire data models, Sql",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
P2B - Data Analyst Principal_C,P2B - Data Analyst Principal,Cummins India,10 - 12 Years,"Pune, India","Job Description
             Job Summary:The IT Systems Engineer Senior is responsible for providing technical leadership in data analysis, data quality, and SAP data migration initiatives supporting enterprise-wide digital transformation programs. This role combines deep expertise in SAP S/4HANA data migration, governance, and quality with strong analytical capabilities to deliver accurate, reliable, and business-ready data across complex technology landscapes.The successful candidate will lead",Posted a month ago,"SAP Business AI, AI-assisted migration capabilities, data quality management, cloud data platforms, Data Validation, SAP Joule, Data Analytics, Bdc, Sap Bods, Data Migration, Sql, Nosql, Data Cleansing, Data Governance, Data Integration, Data Profiling, Etl",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Sr Business Analytics Analyst ,Sr Business Analytics Analyst - Data Analyst,Blue Yonder,5 - 7 Years,"Bengaluru, India","Job Description
             Scope:We are looking for a Senior Data Solutions Analyst to independently own data solution delivery across key business domains. In this forward-deployed role, you will sit at the intersection of AI and Data, acting as a catalyst for company-wide transformation. You will serve as a trusted advisor to business stakeholders, contribute to solution architecture, and bridge the gap between technical data capabilities, emerging AI technologies, and strategic business out",Posted 2 months ago,"snowflake, Claude, Codex, R, Statistical Modeling, AWS, Databricks, Github, Version Control, Code, Tableau, Power Bi, Python, Redshift, Advanced Sql",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst - Investment_Indu,Data Analyst - Investment,Indus Ind Bank,7 - 10 Years,"Mumbai, India","Job Description
             Job PurposeCandidate would be responsible for Data Management, Analytics, MIS & Reports of investment and wealth management products for the bank across channels.Overall Job Description Strategic / Managerial ResponsibilitiesData Management, Analytics, MIS & Reports across all investment products Ensure robustness, accuracy & sustainability of reportsLead Management & Analytics Core responsibilities Assemble large, sophisticated data sets that meet functional & nonfu",Posted 2 months ago,"Proficiency with MS Word, Analytics, Segmentation, Mis Reports, Data Management, Excel, Data mining",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Senior Data Analyst_Barclays,Senior Data Analyst,Barclays,Fresher,"Noida, India","Job Description
             Join us as a Senior Data Analyst at Barclays, where you'll spearhead the evolution of our digital landscape, driving innovation and excellence. You'll harness cutting-edge technology to revolutionize our digital offerings, ensuring unapparelled customer experiences.Senior Data Analyst leverage new and existing data provided by wider areas to help manage performance across Business Banking, and they support Optimisation Managers who partner with colleagues across the ",Posted 4 days ago,"Data Visualisation tools, Power Bi, SAS, Tableau, Excel, Sql",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Senior Manager Data Analyst-In,Senior Manager Data Analyst-Investment Management/Asset Management,Fidelity International,12 - 15 Years,"Bengaluru, India","Job Description
             Your Skills and Experience· At least 12-15 years exp as a business/technical/data analyst within technology and/or business changes within the financial services /asset management industry.· 8-9 years as business/technical/data analyst adhering to agile methodology, delivering data solutions using industry leading data platforms such as Snowflake, State Street Alpha Data, Refinitiv Eikon, SimCorp Dimension, BlackRock Aladdin, FactSet etc.· Proven experience. of deliv",Posted 2 months ago,"snowflake, Refinitiv Eikon, simcorp dimension, blackrock aladdin, data engineering practices, State Street Alpha, factset, Advanced Excel, Sql, Data Governance, Python, Data Management",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Competitive Solutioning Data A,Competitive Solutioning Data Analyst,Mphasis,8 - 10 Years,"Bengaluru, India","Job Description
             Job Title: Competitive Solutioning Data AnalystLocation: Bangalore Job Summary:This role is based in India with a tactical focus on the data analysis of highly segmented, incomplete IT Services pricing and solution data. The Competitive Solutioning Data Analyst (CSDA) will collect, clean, rationalize, and analyze solution and price data from multiple sources including from within Mphasis. These data are used to populate a suite of solution estimation and pricing tool",Posted 2 months ago,"Power Apps, Excel Logical Functions, Lookup Functions, Power Bi, Visual Basic, Vba Macros, Advanced Excel",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Senior Business and Data Analy,"Senior Business and Data Analyst, AVP",Deutsche Bank,12 - 14 Years,"Pune, India","Job Description
              Senior Business and Data Analyst, AVP Position OverviewJob Title-Senior Business and Data Analyst, AVPLocation- Pune, India Role DescriptionBusiness Functional Analysis is responsible for business solution design in complex project environments (e.g. transformational programs). Work includes:Identifying the full range of business requirements and translating requirements into specific functional specifications for solution development and implementationAnalyzing bus",Posted 6 months ago,"Data Transformation, Sql, Etl, Jira, Confluence",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst (P&C Insurance)_V,Data Analyst (P&C Insurance),ValueMomentum,4 - 7 Years,"Hyderabad, India","Job Description
             The ideal candidate will use their passion for big data and analytics to provide insights to the business covering a range of topics. They will be responsible for conducting both recurring and ad hoc analysis for business users.ResponsibilitiesUnderstand the day-to-day issues that our business faces, which can be better understood with dataCompile and analyze data related to business issuesDevelop clear visualizations to convey complicated data in a straightforward f",Posted 3 months ago,"Data Analysis, Sql",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Senior Data Analyst_eClerx,Senior Data Analyst,eClerx,6 - 9 Years,"Bengaluru, India","Job Description
             Hiring experienced Data Analysts to support data-driven decision-making and sales enablement initiatives for the firm. The role involves working with large datasets, developing interactive dashboards and reports, optimizing data workflows, and delivering actionable business insights.Roles & Responsibilities :Experience in Data Analytics & Seismic Tool ( Configuration, create layers)Good to have - Develop interactive dashboards and reports using Tableau, Power BI, or ",Posted 21 days ago,"R, Seismic Tool Configuration, Alteryx, Power Bi, Vba, Tableau, Excel, Data Analytics, Python, Sql",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Senior Data Analyst_pro5.ai,Senior Data Analyst,pro5.ai,5 - 7 Years,India,"Job Description
             Reporting Line• Reports to Senior Manager of Data AnalyticsPurposeOur client is seeking a highly skilled Senior Data Analyst to join their Data Analytics Team. The successful candidate will act as the guardian of data accuracy and system reliability. This role focuses on investigating and resolving complex data discrepancies, performing root cause analysis across data pipelines from SAP and BigQuery to Looker and PowerBI, and handling insight extraction across variou",Posted 2 months ago,"ETL processes, LookML, Looker, BigQuery, Sql, Powerbi, Dax, Sap Hana, Python, Gcp",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Marketing Data Analyst_First A,Marketing Data Analyst,First Advantage,4 - 6 Years,India,"Job Description
             ResponsibilitiesData Synthesis & Analysis: Extract, combine, and analyze large datasets from multiple sources (Salesforce, HubSpot, web analytics, ad platforms) using SQL to uncover trends, diagnose performance, and measure marketing effectiveness across the B2B funnel.CRM & MAP Stewardship: Lead the reporting and data management for Salesforce.com and HubSpot. Ensure data integrity, build foundational dashboards, and serve as the go-to expert for marketing data stru",Posted a month ago,"Data Synthesis, Data Analysis, Reporting, ROI Measurement, Salesforce.com, Dashboarding, Hubspot, Statistical Analysis, Sql",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Leading US Based Media Company,"Leading US Based Media Company - Lead Data Analyst, Cloud FinOps",absolute talent pvt ltd,5 - 7 Years,"Bengaluru, India","Job Description
             Lead Data Analyst, Cloud FinOpsLocation: BengaluruWorking Type: Hybrid – 3 days in office mandateThis role is critical for transforming raw cloud billing data into actionable financial insights. The ideal candidate willpossess advanced data engineering capabilities to integrate various data sources and deep expertise in AWS costand usage reporting to build, maintain, and troubleshoot complex FinOps analytical solutions.Key ResponsibilitiesThe successful candidate wil",Posted 2 months ago,"Amazon Quicksight, Api Development, Sql, Etl, AWS Athena, Data Warehousing, data engineering",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Senior Data Analyst_derisk360,Senior Data Analyst,derisk360,7 - 9 Years,"Bengaluru, India","Job Description
             Job Title: Data Analyst – FinCrime (Banking Domain) Location: Gurgaon, Bangalore, Chennai - IndiaExperience: 7+ Years Job Type: Full-time, Permanent Job Summary:We are looking for a Data Analyst – FinCrime with expertise in Business Intelligence (BI) & Data Visualization to join our Financial Crime (FinCrime) department within the banking domain. The ideal candidate will have experience working with large datasets, developing insightful reports and dashboards using T",Posted 2 months ago,"Big data tools, ETL processes, Sql, Power Bi, AWS, Python, Data Warehousing, Azure, Gcp, Tableau, Matplotlib",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Senior Data Analyst_Renesas El,Senior Data Analyst,Renesas Electronics,5 - 8 Years,"Bengaluru, India","Job Description
             Company DescriptionRenesas is one of the top global semiconductor companies in the world. We strive to develop a safer, healthier, greener, and smarter world, and our goal is to make every endpoint intelligent by offering product solutions in the automotive, industrial, infrastructure and IoT markets. Our robust product portfolio includes world-leading MCUs, SoCs, analog and power products, plus Winning Combination solutions that curate these complementary products. ",Posted 2 months ago,"Lean, Supply Planning, Inventory Optimization, Kinaxis Rapid Response, Six Sigma, Supply Chain Management, Logistics, Data Analysis, Kinaxis, Demand Planning, Order Management, Sap Mm, Sql, Agile, Tableau, Power Bi, Python, Waterfall, Vba",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Senior Healthcare Research and,Senior Healthcare Research and Data Analyst,Clarivate Analytics,5 - 7 Years,India,"Job Description
             We are looking for a Senior Analyst to join our Medtech Data team in Bengaluru, India. This is an amazing opportunity to work on Data analysis, market research (including both primary and secondary research), competitive analysis, forecasting, and conduct custom consulting projects for medical devices and healthcare markets. Clarivate's Medtech Data team harnesses real-world healthcare data and identifies meaningful insights from large data and metadata sources to he",Posted 2 months ago,"R, Tableau, Power Bi, Sql, Ms Excel, Python",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst - Sales Operation,Data Analyst - Sales Operations,Clean Harbors,6 - 9 Years,"Bengaluru, India","Job Description
             About CleanHarborsClean Harbors Inc. (www.cleanharbors.com) is a NYSE listed US based $6.5 billion company. Clean Harbors was founded in 1980 near Boston by Mr. Alan S. McKim, who today remains the company's Chairman and CTO.Everywhere industry meets environment, Clean Harbors is on-site, providing premier environmental, energy and industrial services. Clean Harbors employs a dedicated workforce of 25,000 employees and has over 750 service locations across the U.S., ",Posted a month ago,"SFDC Reporting, Qlik, Sql, Power Bi, Vba, Advanced Excel, Tableau",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Tariff Data Analyst_Innover Di,Tariff Data Analyst,Innover Digital,5 - 7 Years,"Bengaluru, India","Job Description
             Analyzes and reviews Operations key performance indicators to identify opportunities for improvement, determine root cause, and develop plans to resolve; leads execution of the resolution.Data Analytic gathering to support tariff mitigation policies and procedures; including preferred methods and measurements, processes, costs, supplier quality control.Understand and then design the routing requirements in a Global Trade Management Systems.Provides knowledge and dire",Posted 2 months ago,"Project management processes, Statistics, LEAN Six Sigma principles, Trade Management Systems, Global Trade Management Systems, Microsoft Office",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Sr. Rev Ops Data Analyst & Com,Sr. Rev Ops Data Analyst & Commission Administrator,ACA Group,3 - 5 Years,"Pune, India","Job Description
             About ACA: ACA Group is the leading governance, risk, and compliance (GRC) advisor in financial services. We empower our clients to reimagine GRC and protect and grow their business. Our innovative approach integrates consulting, managed services, and our ComplianceAlpha® technology platform with the specialized expertise of former regulators and practitioners and our deep understanding of the global regulatory landscape. The Opportunity: As Senior Associate of Comme",Posted 2 months ago,"Commissions systems and incentive compensation software, Salesforce, Data Analysis, CaptivateIQ, Advanced Excel",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Senior Data Analyst_CleverInsi,Senior Data Analyst,CleverInsight,3 - 5 Years,"India, Kotagiri","Job Description
             Position Overview:As a Senior Data Analyst, you will play a crucial role in enhancing our educational products and services by analyzing data to inform decision-making, identify opportunities for improvement, and drive customer success. Your expertise in mobile app and web analytics will be pivotal in understanding user behavior and improving customer engagement. Familiarity with Looker is a significant advantage for this role.Key Responsibilities:Data Analysis: Anal",Posted 2 months ago,"snowflake, Looker, Power Bi, Sql, Excel, Python, Tableau",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Sr. Data Analyst - MS Excel Jo,Sr. Data Analyst - MS Excel Job,Yash Technologies Private Limited,7 - 9 Years,India,"Job Description
             Job Description :YASH Technologies is a leading technology integrator specializing in helping clients reimagine operating models, enhance competitiveness, optimize costs, foster exceptional stakeholder experiences, and drive business transformation.At YASH, we're a cluster of the brightest stars working with cutting-edge technologies. Our purpose is anchored in a single truth - bringing real positive changes in an increasingly virtual world and it drives us beyond ge",Posted a month ago,"Ms Excel, Sql, Power Bi",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Senior Data Analyst_ADM,Senior Data Analyst,ADM,5 - 7 Years,"Bengaluru, India","Job Description
             About ADM:We are one of the world's largest nutrition companies and a global leader in human and animal nutrition. We unlock the power of nature to provide nourishing quality of life by transforming crops into ingredients and solutions for foods, beverages, supplements, livestock, aquaculture, and pets.About ADM India Hub:At ADM, we have long recognized the strength and potential of India's talent pool, which is why we have maintained a presence in the country for mo",Posted 2 months ago,"Microsoft Word, Microsoft Excel, Sql, Informatica, Data Analytics, SAP",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst_Prequel ANZ,Data Analyst,Prequel ANZ,4 - 6 Years,"Bengaluru, India","Job Description
             About UsAt ANZ, we're applying new ways technology and data can be harnessed as we work towards a common goal: to improve the financial wellbeing and sustainability of our millions of customers.About The Role Campaign Analyst (4.4) Role Location: Manyata Tech Park, BangaloreRole Type: Permanent, Full-timeAt ANZ, we're shaping a world where people and communities thrive, driven by a common goal: to improve the financial wellbeing and sustainability of our millions of ",Posted 3 months ago,"HCL Unica, Teradata, Data Warehousing, Sql, Oracle, Excel",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst_ANZ Financials,Data Analyst,ANZ Financials,4 - 6 Years,"Bengaluru, India","Job Description
             About UsAt ANZ, we're applying new ways technology and data can be harnessed as we work towards a common goal: to improve the financial wellbeing and sustainability of our millions of customers.About The Role Campaign Analyst (4.4) Role Location: Manyata Tech Park, BangaloreRole Type: Permanent, Full-timeAt ANZ, we're shaping a world where people and communities thrive, driven by a common goal: to improve the financial wellbeing and sustainability of our millions of ",Posted 2 months ago,"HCL Unica, Teradata, Oracle, Sql, Excel, Data Warehousing",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Senior Data Analyst_huptech hr,Senior Data Analyst,huptech hr solutions,3 - 5 Years,"Ahmedabad, India","Job Description
             Job Post:- Sr. Data AnalystExperience: 3+ yearsLocation :- Ahmedabad (Work from Office) Intermediate Level of Experience in Python Development: MustHands-on experience with SQL: MustHands-on experience with Tableau & Google sheets: MustHands-on experience with Google Analytics, and Google Tag Manager: MustEnglish: Good to ExcellentRetail Domain knowledge can be an added advantageShould be able to guide the team to achieve the end objectiveUnderstanding the different ",Posted 2 months ago,"Data-cleaning processes and tools, Google Tag Manager, Sql, Python, google sheets, Google Analytics, Tableau",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst_impetus career co,Data Analyst,impetus career consultants,4 - 6 Years,"Noida, India","Job Description
             Designation: - Data AnalystLocation: - Gurugram (Hybrid)Skills: - SQL, Power BI, ExcelJob Description:4+ years of experience Strong experience with SQL Server 2016/2019/2022Experience with SSRS (SQL Server Reporting Services) or other reporting toolsFamiliarity with Power BI or other BI visualization toolsExpertise with Excel.",Posted 2 months ago,"Ssrs, Power Bi, Excel, Sql Server 2016",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst_infospeed service,Data Analyst,"infospeed services, inc.",3 - 5 Years,India,"Job Description
             DATA ENGINEER - 4-8 years ExperienceLocation :RemoteNo of Positions - 3 (In Fulltime Only)Job Description:Key Responsibilities• Data Pipeline Development: Design, develop, and maintain scalable data pipelines to support various data analytics and reporting needs.• Data Integration: Integrate data from multiple sources and ensure data quality and consistency.• Data Modelling: Build and optimize data models using Spark to support complex data transformations and analys",Posted 2 months ago,"Data Analytics Concepts, Sql, Python, Apache Spark, Data Modelling",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Freelance Online Data Analyst ,Freelance Online Data Analyst - Gujarati (IN),telus digital,Fresher,India,"Job Description
             Are you a detail-oriented individual with a passion for research and a good understanding of national and local geography This freelance opportunity allows you to work at your own pace and from the comfort of your own home.A Day in the Life of an Online Data Analyst:In this role, you will be working on a project aimed at enhancing the content and quality of digital maps that are used by millions of people worldwideCompleting research and evaluation tasks in a web-bas",Posted 2 months ago,"Online Research, Website information, Search Engines, Online maps",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
